season,player_code,player_name,minutes,goals,assists,appearances,starts,xg,xa
2016-17,113667,Giacomo Bonaventura,0,3.0,2.0,19.0,19.0,0.0,0.0
2016-17,234305,Giacomo Satalino,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,250685,Giacomo Vrioni,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,207823,Gian Marco Ferrari,0,3.0,1.0,37.0,37.0,0.0,0.0
2016-17,101846,Giancarlo González,0,1.0,0.0,21.0,18.0,0.0,0.0
2016-17,156792,Gianluca Caprari,0,9.0,4.0,35.0,34.0,0.0,0.0
2016-17,251775,Gianluca Frabotta,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,144668,Gianluca Lapadula,0,8.0,3.0,27.0,12.0,0.0,0.0
2016-17,104359,Gianluca Pegolo,0,0.0,0.0,1.0,1.0,0.0,0.0
2016-17,12947,Gianluigi Buffon,0,0.0,0.0,30.0,30.0,0.0,0.0
2016-17,217092,Gianluigi Donnarumma,0,0.0,0.0,38.0,38.0,0.0,0.0
2016-17,255857,Giordano Trovade,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,256763,Giorgio Altare,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,24836,Giorgio Chiellini,0,2.0,1.0,21.0,20.0,0.0,0.0
2016-17,253764,Giorgio Spizzichino,0,0.0,0.0,1.0,0.0,0.0,0.0
2016-17,211314,Giovanni Sbrissa,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,189974,Giovanni Simeone,0,12.0,1.0,35.0,29.0,0.0,0.0
2016-17,46681,Giulio Migliaccio,0,0.0,0.0,3.0,0.0,0.0,0.0
2016-17,96794,Giuseppe Bellusci,0,1.0,0.0,33.0,33.0,0.0,0.0
2016-17,250435,Giuseppe Borello,0,0.0,0.0,1.0,0.0,0.0,0.0
2016-17,243160,Giuseppe Cuomo,0,0.0,0.0,1.0,0.0,0.0,0.0
2016-17,224249,Giuseppe Pezzella,0,0.0,0.0,10.0,9.0,0.0,0.0
2016-17,46051,Giuseppe Rossi,0,0.0,0.0,1.0,0.0,0.0,0.0
2016-17,196905,Godfred Donsah,0,0.0,2.0,13.0,10.0,0.0,0.0
2016-17,67310,Gonzalo Higuaín,0,24.0,3.0,38.0,32.0,0.0,0.0
2016-17,42967,Gonzalo Rodríguez,0,1.0,0.0,26.0,26.0,0.0,0.0
2016-17,23743,Goran Pandev,0,3.0,0.0,20.0,6.0,0.0,0.0
2016-17,218082,Grigoris Kastanos,0,0.0,0.0,8.0,3.0,0.0,0.0
2016-17,156883,Grégoire Defrel,0,12.0,2.0,29.0,23.0,0.0,0.0
2016-17,28006,Guglielmo Stendardo,0,0.0,0.0,10.0,9.0,0.0,0.0
2016-17,123953,Guido Marilungo,0,0.0,4.0,20.0,11.0,0.0,0.0
2016-17,118395,Gustavo Gómez,0,0.0,0.0,18.0,11.0,0.0,0.0
2016-17,214475,Guy Yao,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,176883,Haitam Aleesami,0,1.0,3.0,31.0,29.0,0.0,0.0
