Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Ligue 1,2023-09-23,Brest,Lyon,1,0,H,2023-24
Ligue 1,2023-09-23,Nantes,Lorient,5,3,H,2023-24
Ligue 1,2023-09-24,Le Havre AC,Clermont Foot,2,1,H,2023-24
Ligue 1,2023-09-24,Lens,Toulouse,2,1,H,2023-24
Ligue 1,2023-09-24,Metz,Strasbourg,0,1,A,2023-24
Ligue 1,2023-09-24,Montpellier,Stade Rennais,0,0,D,2023-24
Ligue 1,2023-09-24,Paris Saint-Germain,Marseille,4,0,H,2023-24
Ligue 1,2023-09-26,Lille,Stade de Reims,1,2,A,2023-24
Ligue 1,2023-09-29,Strasbourg,Lens,0,1,A,2023-24
Ligue 1,2023-09-30,AS Monaco,Marseille,3,2,H,2023-24
Ligue 1,2023-09-30,Clermont Foot,Paris Saint-Germain,0,0,D,2023-24
Ligue 1,2023-10-01,Le Havre AC,Lille,0,2,A,2023-24
Ligue 1,2023-10-01,Lorient,Montpellier,0,3,A,2023-24
Ligue 1,2023-10-01,Nice,Brest,0,0,D,2023-24
Ligue 1,2023-10-01,Stade Rennais,Nantes,3,1,H,2023-24
Ligue 1,2023-10-01,Stade de Reims,Lyon,2,0,H,2023-24
Ligue 1,2023-10-01,Toulouse,Metz,3,0,H,2023-24
Ligue 1,2023-10-06,Strasbourg,Nantes,1,2,A,2023-24
Ligue 1,2023-10-07,Metz,Nice,0,1,A,2023-24
Ligue 1,2023-10-07,Stade de Reims,AS Monaco,1,3,A,2023-24
Ligue 1,2023-10-08,Brest,Toulouse,1,1,D,2023-24
Ligue 1,2023-10-08,Lens,Lille,1,1,D,2023-24
Ligue 1,2023-10-08,Lyon,Lorient,3,3,D,2023-24
Ligue 1,2023-10-08,Marseille,Le Havre AC,3,0,H,2023-24
Ligue 1,2023-10-08,Stade Rennais,Paris Saint-Germain,1,3,A,2023-24
Ligue 1,2023-10-20,Le Havre AC,Lens,0,0,D,2023-24
Ligue 1,2023-10-21,Nice,Marseille,1,0,H,2023-24
Ligue 1,2023-10-21,Paris Saint-Germain,Strasbourg,3,0,H,2023-24
Ligue 1,2023-10-22,AS Monaco,Metz,2,1,H,2023-24
Ligue 1,2023-10-22,Lille,Brest,1,0,H,2023-24
Ligue 1,2023-10-22,Lorient,Stade Rennais,2,1,H,2023-24
Ligue 1,2023-10-22,Lyon,Clermont Foot,1,2,A,2023-24
Ligue 1,2023-10-22,Nantes,Montpellier,2,0,H,2023-24
Ligue 1,2023-10-22,Toulouse,Stade de Reims,1,1,D,2023-24
Ligue 1,2023-10-27,Clermont Foot,Nice,0,1,A,2023-24
Ligue 1,2023-10-28,Lens,Nantes,4,0,H,2023-24
Ligue 1,2023-10-28,Stade de Reims,Lorient,1,0,H,2023-24
Ligue 1,2023-10-29,Brest,Paris Saint-Germain,2,3,A,2023-24
Ligue 1,2023-10-29,Lille,AS Monaco,2,0,H,2023-24
Ligue 1,2023-10-29,Metz,Le Havre AC,0,0,D,2023-24
Ligue 1,2023-10-29,Montpellier,Toulouse,3,0,H,2023-24
Ligue 1,2023-10-29,Stade Rennais,Strasbourg,1,1,D,2023-24
Ligue 1,2023-11-03,Paris Saint-Germain,Montpellier,3,0,H,2023-24
Ligue 1,2023-11-04,Lorient,Lens,0,0,D,2023-24
Ligue 1,2023-11-04,Marseille,Lille,0,0,D,2023-24
Ligue 1,2023-11-05,AS Monaco,Brest,2,0,H,2023-24
Ligue 1,2023-11-05,Lyon,Metz,1,1,D,2023-24
Ligue 1,2023-11-05,Nantes,Stade de Reims,0,1,A,2023-24
Ligue 1,2023-11-05,Nice,Stade Rennais,2,0,H,2023-24
Ligue 1,2023-11-05,Strasbourg,Clermont Foot,0,0,D,2023-24
Ligue 1,2023-11-05,Toulouse,Le Havre AC,1,2,A,2023-24
Ligue 1,2023-11-10,Montpellier,Nice,0,0,D,2023-24
Ligue 1,2023-11-11,Le Havre AC,AS Monaco,0,0,D,2023-24
Ligue 1,2023-11-11,Stade de Reims,Paris Saint-Germain,0,3,A,2023-24
Ligue 1,2023-11-12,Clermont Foot,Lorient,1,0,H,2023-24
Ligue 1,2023-11-12,Lens,Marseille,1,0,H,2023-24
Ligue 1,2023-11-12,Lille,Toulouse,1,1,D,2023-24
Ligue 1,2023-11-12,Metz,Nantes,3,1,H,2023-24
Ligue 1,2023-11-12,Stade Rennais,Lyon,0,1,A,2023-24
Ligue 1,2023-11-24,Paris Saint-Germain,AS Monaco,5,2,H,2023-24
Ligue 1,2023-11-25,Clermont Foot,Lens,0,3,A,2023-24
Ligue 1,2023-11-25,Strasbourg,Marseille,1,1,D,2023-24
Ligue 1,2023-11-26,Lorient,Metz,2,3,A,2023-24
Ligue 1,2023-11-26,Lyon,Lille,0,2,A,2023-24
Ligue 1,2023-11-26,Montpellier,Brest,1,3,A,2023-24
Ligue 1,2023-11-26,Nantes,Le Havre AC,0,0,D,2023-24
Ligue 1,2023-11-26,Nice,Toulouse,1,0,H,2023-24
Ligue 1,2023-11-26,Stade Rennais,Stade de Reims,3,1,H,2023-24
Ligue 1,2023-11-29,Montpellier,Clermont Foot,1,1,D,2023-24
Ligue 1,2023-12-01,Stade de Reims,Strasbourg,2,1,H,2023-24
Ligue 1,2023-12-02,Lens,Lyon,3,2,H,2023-24
Ligue 1,2023-12-02,Nantes,Nice,1,0,H,2023-24
Ligue 1,2023-12-03,AS Monaco,Montpellier,2,0,H,2023-24
Ligue 1,2023-12-03,Brest,Clermont Foot,3,0,H,2023-24
Ligue 1,2023-12-03,Le Havre AC,Paris Saint-Germain,0,2,A,2023-24
Ligue 1,2023-12-03,Lille,Metz,2,0,H,2023-24
Ligue 1,2023-12-03,Marseille,Stade Rennais,2,0,H,2023-24
Ligue 1,2023-12-03,Toulouse,Lorient,1,1,D,2023-24
Ligue 1,2023-12-06,Marseille,Lyon,3,0,H,2023-24
Ligue 1,2023-12-07,Brest,Strasbourg,1,1,D,2023-24
Ligue 1,2023-12-08,Montpellier,Lens,0,0,D,2023-24
Ligue 1,2023-12-09,Paris Saint-Germain,Nantes,2,1,H,2023-24
Ligue 1,2023-12-09,Stade Rennais,AS Monaco,1,2,A,2023-24
Ligue 1,2023-12-10,Clermont Foot,Lille,0,0,D,2023-24
Ligue 1,2023-12-10,Lorient,Marseille,2,4,A,2023-24
Ligue 1,2023-12-10,Lyon,Toulouse,3,0,H,2023-24
Ligue 1,2023-12-10,Metz,Brest,0,1,A,2023-24
Ligue 1,2023-12-10,Nice,Stade de Reims,2,1,H,2023-24
Ligue 1,2023-12-10,Strasbourg,Le Havre AC,2,1,H,2023-24
Ligue 1,2023-12-15,AS Monaco,Lyon,0,1,A,2023-24
Ligue 1,2023-12-16,Le Havre AC,Nice,3,1,H,2023-24
Ligue 1,2023-12-16,Lens,Stade de Reims,2,0,H,2023-24
Ligue 1,2023-12-17,Lille,Paris Saint-Germain,1,1,D,2023-24
Ligue 1,2023-12-17,Lorient,Strasbourg,1,2,A,2023-24
Ligue 1,2023-12-17,Marseille,Clermont Foot,2,1,H,2023-24
Ligue 1,2023-12-17,Metz,Montpellier,0,1,A,2023-24
Ligue 1,2023-12-17,Nantes,Brest,0,2,A,2023-24
Ligue 1,2023-12-17,Toulouse,Stade Rennais,0,0,D,2023-24
Ligue 1,2023-12-20,Brest,Lorient,4,0,H,2023-24
Ligue 1,2023-12-20,Clermont Foot,Stade Rennais,1,3,A,2023-24
Ligue 1,2023-12-20,Lyon,Nantes,1,0,H,2023-24
Ligue 1,2023-12-20,Montpellier,Marseille,1,1,D,2023-24
Ligue 1,2023-12-20,Nice,Lens,2,0,H,2023-24
Ligue 1,2023-12-20,Paris Saint-Germain,Metz,3,1,H,2023-24
Ligue 1,2023-12-20,Stade de Reims,Le Havre AC,1,0,H,2023-24
Ligue 1,2023-12-20,Strasbourg,Lille,2,1,H,2023-24
Ligue 1,2023-12-20,Toulouse,AS Monaco,1,2,A,2023-24
Ligue 1,2024-01-12,Marseille,Strasbourg,1,1,D,2023-24
Ligue 1,2024-01-13,AS Monaco,Stade de Reims,1,3,A,2023-24
Ligue 1,2024-01-13,Stade Rennais,Nice,2,0,H,2023-24
Ligue 1,2024-01-14,Brest,Montpellier,2,0,H,2023-24
Ligue 1,2024-01-14,Le Havre AC,Lyon,3,1,H,2023-24
Ligue 1,2024-01-14,Lens,Paris Saint-Germain,0,2,A,2023-24
Ligue 1,2024-01-14,Lille,Lorient,3,0,H,2023-24
Ligue 1,2024-01-14,Metz,Toulouse,0,1,A,2023-24
Ligue 1,2024-01-14,Nantes,Clermont Foot,1,2,A,2023-24
Ligue 1,2024-01-26,Lyon,Stade Rennais,2,3,A,2023-24
Ligue 1,2024-01-27,Marseille,AS Monaco,2,2,D,2023-24
Ligue 1,2024-01-27,Nice,Metz,1,0,H,2023-24
Ligue 1,2024-01-28,Clermont Foot,Strasbourg,1,1,D,2023-24
Ligue 1,2024-01-28,Lorient,Le Havre AC,3,3,D,2023-24
Ligue 1,2024-01-28,Montpellier,Lille,0,0,D,2023-24
Ligue 1,2024-01-28,Paris Saint-Germain,Brest,2,2,D,2023-24
Ligue 1,2024-01-28,Stade de Reims,Nantes,0,0,D,2023-24
Ligue 1,2024-01-28,Toulouse,Lens,0,2,A,2023-24
Ligue 1,2024-02-02,Strasbourg,Paris Saint-Germain,1,2,A,2023-24
Ligue 1,2024-02-03,Nantes,Lens,0,1,A,2023-24
Ligue 1,2024-02-03,Stade Rennais,Montpellier,2,1,H,2023-24
Ligue 1,2024-02-04,AS Monaco,Le Havre AC,1,1,D,2023-24
Ligue 1,2024-02-04,Brest,Nice,0,0,D,2023-24
Ligue 1,2024-02-04,Lille,Clermont Foot,4,0,H,2023-24
Ligue 1,2024-02-04,Lyon,Marseille,1,0,H,2023-24
Ligue 1,2024-02-04,Metz,Lorient,1,2,A,2023-24
Ligue 1,2024-02-04,Stade de Reims,Toulouse,2,3,A,2023-24
Ligue 1,2024-02-09,Marseille,Metz,1,1,D,2023-24
Ligue 1,2024-02-10,Lens,Strasbourg,3,1,H,2023-24
Ligue 1,2024-02-10,Paris Saint-Germain,Lille,3,1,H,2023-24
Ligue 1,2024-02-11,Clermont Foot,Brest,1,1,D,2023-24
Ligue 1,2024-02-11,Le Havre AC,Stade Rennais,0,1,A,2023-24
Ligue 1,2024-02-11,Lorient,Stade de Reims,2,0,H,2023-24
Ligue 1,2024-02-11,Montpellier,Lyon,1,2,A,2023-24
Ligue 1,2024-02-11,Nice,AS Monaco,2,3,A,2023-24
Ligue 1,2024-02-11,Toulouse,Nantes,1,2,A,2023-24
Ligue 1,2024-02-16,Lyon,Nice,1,0,H,2023-24
Ligue 1,2024-02-17,Lille,Le Havre AC,3,0,H,2023-24
Ligue 1,2024-02-17,Nantes,Paris Saint-Germain,0,2,A,2023-24
Ligue 1,2024-02-18,AS Monaco,Toulouse,1,2,A,2023-24
Ligue 1,2024-02-18,Brest,Marseille,1,0,H,2023-24
Ligue 1,2024-02-18,Montpellier,Metz,3,0,H,2023-24
Ligue 1,2024-02-18,Stade Rennais,Clermont Foot,3,1,H,2023-24
Ligue 1,2024-02-18,Stade de Reims,Lens,1,1,D,2023-24
Ligue 1,2024-02-18,Strasbourg,Lorient,1,3,A,2023-24
Ligue 1,2024-02-23,Metz,Lyon,1,2,A,2023-24
Ligue 1,2024-02-24,Lorient,Nantes,0,1,A,2023-24
Ligue 1,2024-02-24,Strasbourg,Brest,0,3,A,2023-24
Ligue 1,2024-02-25,Le Havre AC,Stade de Reims,1,2,A,2023-24
Ligue 1,2024-02-25,Lens,AS Monaco,2,3,A,2023-24
Ligue 1,2024-02-25,Marseille,Montpellier,4,1,H,2023-24
Ligue 1,2024-02-25,Nice,Clermont Foot,0,0,D,2023-24
Ligue 1,2024-02-25,Paris Saint-Germain,Stade Rennais,1,1,D,2023-24
Ligue 1,2024-02-25,Toulouse,Lille,3,1,H,2023-24
Ligue 1,2024-03-01,AS Monaco,Paris Saint-Germain,0,0,D,2023-24
Ligue 1,2024-03-02,Clermont Foot,Marseille,1,5,A,2023-24
Ligue 1,2024-03-02,Stade de Reims,Lille,0,1,A,2023-24
Ligue 1,2024-03-03,Brest,Le Havre AC,1,0,H,2023-24
Ligue 1,2024-03-03,Lyon,Lens,0,3,A,2023-24
Ligue 1,2024-03-03,Montpellier,Strasbourg,2,2,D,2023-24
Ligue 1,2024-03-03,Nantes,Metz,0,2,A,2023-24
Ligue 1,2024-03-03,Stade Rennais,Lorient,1,2,A,2023-24
Ligue 1,2024-03-03,Toulouse,Nice,2,1,H,2023-24
Ligue 1,2024-03-08,Nice,Montpellier,1,2,A,2023-24
Ligue 1,2024-03-09,Lens,Brest,1,0,H,2023-24
Ligue 1,2024-03-09,Lorient,Lyon,0,2,A,2023-24
Ligue 1,2024-03-10,Le Havre AC,Toulouse,1,0,H,2023-24
Ligue 1,2024-03-10,Lille,Stade Rennais,2,2,D,2023-24
Ligue 1,2024-03-10,Marseille,Nantes,2,0,H,2023-24
Ligue 1,2024-03-10,Metz,Clermont Foot,1,0,H,2023-24
Ligue 1,2024-03-10,Paris Saint-Germain,Stade de Reims,2,2,D,2023-24
Ligue 1,2024-03-10,Strasbourg,AS Monaco,0,1,A,2023-24
Ligue 1,2024-03-15,Toulouse,Lyon,2,3,A,2023-24
Ligue 1,2024-03-16,Lens,Nice,1,3,A,2023-24
Ligue 1,2024-03-16,Nantes,Strasbourg,1,3,A,2023-24
Ligue 1,2024-03-17,AS Monaco,Lorient,2,2,D,2023-24
Ligue 1,2024-03-17,Brest,Lille,1,1,D,2023-24
Ligue 1,2024-03-17,Clermont Foot,Le Havre AC,2,1,H,2023-24
Ligue 1,2024-03-17,Montpellier,Paris Saint-Germain,2,6,A,2023-24
Ligue 1,2024-03-17,Stade Rennais,Marseille,2,0,H,2023-24
Ligue 1,2024-03-17,Stade de Reims,Metz,2,1,H,2023-24
Ligue 1,2024-03-29,Lille,Lens,2,1,H,2023-24
Ligue 1,2024-03-30,Lyon,Stade de Reims,1,1,D,2023-24
Ligue 1,2024-03-30,Metz,AS Monaco,2,5,A,2023-24
Ligue 1,2024-03-31,Clermont Foot,Toulouse,0,3,A,2023-24
Ligue 1,2024-03-31,Le Havre AC,Montpellier,0,2,A,2023-24
Ligue 1,2024-03-31,Lorient,Brest,0,1,A,2023-24
Ligue 1,2024-03-31,Marseille,Paris Saint-Germain,0,2,A,2023-24
Ligue 1,2024-03-31,Nice,Nantes,1,2,A,2023-24
Ligue 1,2024-03-31,Strasbourg,Stade Rennais,2,0,H,2023-24
Ligue 1,2024-04-05,Lille,Marseille,3,1,H,2023-24
Ligue 1,2024-04-06,Lens,Le Havre AC,1,1,D,2023-24
Ligue 1,2024-04-06,Paris Saint-Germain,Clermont Foot,1,1,D,2023-24
Ligue 1,2024-04-07,AS Monaco,Stade Rennais,1,0,H,2023-24
Ligue 1,2024-04-07,Brest,Metz,4,3,H,2023-24
Ligue 1,2024-04-07,Montpellier,Lorient,2,0,H,2023-24
Ligue 1,2024-04-07,Nantes,Lyon,1,3,A,2023-24
Ligue 1,2024-04-07,Stade de Reims,Nice,0,0,D,2023-24
Ligue 1,2024-04-07,Toulouse,Strasbourg,0,0,D,2023-24
Ligue 1,2024-04-12,Metz,Lens,2,1,H,2023-24
Ligue 1,2024-04-13,Stade Rennais,Toulouse,1,2,A,2023-24
Ligue 1,2024-04-13,Strasbourg,Stade de Reims,3,1,H,2023-24
Ligue 1,2024-04-14,Clermont Foot,Montpellier,1,1,D,2023-24
Ligue 1,2024-04-14,Le Havre AC,Nantes,0,1,A,2023-24
Ligue 1,2024-04-14,Lyon,Brest,4,3,H,2023-24
Ligue 1,2024-04-19,Nice,Lorient,3,0,H,2023-24
Ligue 1,2024-04-20,Lens,Clermont Foot,1,0,H,2023-24
Ligue 1,2024-04-20,Nantes,Stade Rennais,0,3,A,2023-24
Ligue 1,2024-04-21,Brest,AS Monaco,0,2,A,2023-24
Ligue 1,2024-04-21,Le Havre AC,Metz,0,1,A,2023-24
Ligue 1,2024-04-21,Lille,Strasbourg,1,0,H,2023-24
Ligue 1,2024-04-21,Paris Saint-Germain,Lyon,4,1,H,2023-24
Ligue 1,2024-04-21,Stade de Reims,Montpellier,1,2,A,2023-24
Ligue 1,2024-04-21,Toulouse,Marseille,2,2,D,2023-24
Ligue 1,2024-04-24,AS Monaco,Lille,1,0,H,2023-24
Ligue 1,2024-04-24,Lorient,Paris Saint-Germain,1,4,A,2023-24
Ligue 1,2024-04-24,Marseille,Nice,2,2,D,2023-24
Ligue 1,2024-04-26,Montpellier,Nantes,1,1,D,2023-24
Ligue 1,2024-04-27,Paris Saint-Germain,Le Havre AC,3,3,D,2023-24
Ligue 1,2024-04-28,Clermont Foot,Stade de Reims,4,1,H,2023-24
Ligue 1,2024-04-28,Lorient,Toulouse,1,2,A,2023-24
Ligue 1,2024-04-28,Lyon,AS Monaco,3,2,H,2023-24
Ligue 1,2024-04-28,Marseille,Lens,2,1,H,2023-24
Ligue 1,2024-04-28,Metz,Lille,1,2,A,2023-24
Ligue 1,2024-04-28,Stade Rennais,Brest,4,5,A,2023-24
Ligue 1,2024-04-28,Strasbourg,Nice,1,3,A,2023-24
Ligue 1,2024-05-03,Lens,Lorient,2,0,H,2023-24
Ligue 1,2024-05-03,Toulouse,Montpellier,1,2,A,2023-24
Ligue 1,2024-05-04,AS Monaco,Clermont Foot,4,1,H,2023-24
Ligue 1,2024-05-04,Brest,Nantes,0,0,D,2023-24
Ligue 1,2024-05-04,Le Havre AC,Strasbourg,3,1,H,2023-24
Ligue 1,2024-05-04,Metz,Stade Rennais,2,3,A,2023-24
Ligue 1,2024-05-06,Lille,Lyon,3,4,A,2023-24
Ligue 1,2024-05-10,Brest,Stade de Reims,1,1,D,2023-24
Ligue 1,2024-05-10,Nice,Le Havre AC,1,0,H,2023-24
Ligue 1,2024-05-12,Clermont Foot,Lyon,0,1,A,2023-24
Ligue 1,2024-05-12,Marseille,Lorient,3,1,H,2023-24
Ligue 1,2024-05-12,Montpellier,AS Monaco,0,2,A,2023-24
Ligue 1,2024-05-12,Nantes,Lille,1,2,A,2023-24
Ligue 1,2024-05-12,Paris Saint-Germain,Toulouse,1,3,A,2023-24
Ligue 1,2024-05-12,Stade Rennais,Lens,1,1,D,2023-24
Ligue 1,2024-05-12,Strasbourg,Metz,2,1,H,2023-24
Ligue 1,2024-05-15,Nice,Paris Saint-Germain,1,2,A,2023-24
Ligue 1,2024-05-15,Stade de Reims,Marseille,1,0,H,2023-24
Ligue 1,2024-05-19,AS Monaco,Nantes,4,0,H,2023-24
Ligue 1,2024-05-19,Le Havre AC,Marseille,1,2,A,2023-24
Ligue 1,2024-05-19,Lens,Montpellier,2,2,D,2023-24
Ligue 1,2024-05-19,Lille,Nice,2,2,D,2023-24
Ligue 1,2024-05-19,Lorient,Clermont Foot,5,0,H,2023-24
Ligue 1,2024-05-19,Lyon,Strasbourg,2,1,H,2023-24
Ligue 1,2024-05-19,Metz,Paris Saint-Germain,0,2,A,2023-24
Ligue 1,2024-05-19,Stade de Reims,Stade Rennais,2,1,H,2023-24
Ligue 1,2024-05-19,Toulouse,Brest,0,3,A,2023-24
Ligue 1,2024-08-16,Le Havre AC,Paris Saint-Germain,1,4,A,2024-25
Ligue 1,2024-08-17,AS Monaco,Saint-Étienne,1,0,H,2024-25
Ligue 1,2024-08-17,Brest,Marseille,1,5,A,2024-25
Ligue 1,2024-08-17,Stade de Reims,Lille,0,2,A,2024-25
Ligue 1,2024-08-18,AJ Auxerre,Nice,2,1,H,2024-25
Ligue 1,2024-08-18,Angers,Lens,0,1,A,2024-25
Ligue 1,2024-08-18,Montpellier,Strasbourg,1,1,D,2024-25
Ligue 1,2024-08-18,Stade Rennais,Lyon,3,0,H,2024-25
Ligue 1,2024-08-18,Toulouse,Nantes,0,0,D,2024-25
Ligue 1,2024-08-23,Paris Saint-Germain,Montpellier,6,0,H,2024-25
Ligue 1,2024-08-24,Lille,Angers,2,0,H,2024-25
Ligue 1,2024-08-24,Lyon,AS Monaco,0,2,A,2024-25
Ligue 1,2024-08-24,Saint-Étienne,Le Havre AC,0,2,A,2024-25
Ligue 1,2024-08-25,Lens,Brest,2,0,H,2024-25
Ligue 1,2024-08-25,Marseille,Stade de Reims,2,2,D,2024-25
Ligue 1,2024-08-25,Nantes,AJ Auxerre,2,0,H,2024-25
Ligue 1,2024-08-25,Nice,Toulouse,1,1,D,2024-25
Ligue 1,2024-08-25,Strasbourg,Stade Rennais,3,1,H,2024-25
Ligue 1,2024-08-30,Lyon,Strasbourg,4,3,H,2024-25
Ligue 1,2024-08-31,Brest,Saint-Étienne,4,0,H,2024-25
Ligue 1,2024-08-31,Montpellier,Nantes,1,3,A,2024-25
Ligue 1,2024-08-31,Toulouse,Marseille,1,3,A,2024-25
Ligue 1,2024-09-01,AS Monaco,Lens,1,1,D,2024-25
Ligue 1,2024-09-01,Angers,Nice,1,4,A,2024-25
Ligue 1,2024-09-01,Le Havre AC,AJ Auxerre,3,1,H,2024-25
Ligue 1,2024-09-01,Lille,Paris Saint-Germain,1,3,A,2024-25
Ligue 1,2024-09-01,Stade de Reims,Stade Rennais,2,1,H,2024-25
Ligue 1,2024-09-13,Saint-Étienne,Lille,1,0,H,2024-25
Ligue 1,2024-09-14,AJ Auxerre,AS Monaco,0,3,A,2024-25
Ligue 1,2024-09-14,Marseille,Nice,2,0,H,2024-25
Ligue 1,2024-09-14,Paris Saint-Germain,Brest,3,1,H,2024-25
Ligue 1,2024-09-15,Lens,Lyon,0,0,D,2024-25
Ligue 1,2024-09-15,Nantes,Stade de Reims,1,2,A,2024-25
Ligue 1,2024-09-15,Stade Rennais,Montpellier,3,0,H,2024-25
Ligue 1,2024-09-15,Strasbourg,Angers,1,1,D,2024-25
Ligue 1,2024-09-15,Toulouse,Le Havre AC,2,0,H,2024-25
Ligue 1,2024-09-20,Nice,Saint-Étienne,8,0,H,2024-25
Ligue 1,2024-09-21,Lille,Strasbourg,3,3,D,2024-25
Ligue 1,2024-09-21,Stade Rennais,Lens,1,1,D,2024-25
Ligue 1,2024-09-21,Stade de Reims,Paris Saint-Germain,1,1,D,2024-25
Ligue 1,2024-09-22,AS Monaco,Le Havre AC,3,1,H,2024-25
Ligue 1,2024-09-22,Angers,Nantes,1,1,D,2024-25
Ligue 1,2024-09-22,Brest,Toulouse,2,0,H,2024-25
Ligue 1,2024-09-22,Lyon,Marseille,2,3,A,2024-25
Ligue 1,2024-09-22,Montpellier,AJ Auxerre,3,2,H,2024-25
Ligue 1,2024-09-27,AJ Auxerre,Brest,3,0,H,2024-25
Ligue 1,2024-09-27,Paris Saint-Germain,Stade Rennais,3,1,H,2024-25
Ligue 1,2024-09-28,AS Monaco,Montpellier,2,1,H,2024-25
Ligue 1,2024-09-28,Le Havre AC,Lille,0,3,A,2024-25
Ligue 1,2024-09-28,Lens,Nice,0,0,D,2024-25
Ligue 1,2024-09-29,Angers,Stade de Reims,1,3,A,2024-25
Ligue 1,2024-09-29,Nantes,Saint-Étienne,2,2,D,2024-25
Ligue 1,2024-09-29,Strasbourg,Marseille,1,0,H,2024-25
Ligue 1,2024-09-29,Toulouse,Lyon,1,2,A,2024-25
Ligue 1,2024-10-04,Marseille,Angers,1,1,D,2024-25
Ligue 1,2024-10-05,Lille,Toulouse,2,1,H,2024-25
Ligue 1,2024-10-05,Saint-Étienne,AJ Auxerre,3,1,H,2024-25
Ligue 1,2024-10-05,Stade Rennais,AS Monaco,1,2,A,2024-25
Ligue 1,2024-10-06,Brest,Le Havre AC,2,0,H,2024-25
Ligue 1,2024-10-06,Lyon,Nantes,2,0,H,2024-25
Ligue 1,2024-10-06,Nice,Paris Saint-Germain,1,1,D,2024-25
Ligue 1,2024-10-06,Stade de Reims,Montpellier,4,2,H,2024-25
Ligue 1,2024-10-06,Strasbourg,Lens,2,2,D,2024-25
Ligue 1,2024-10-18,AS Monaco,Lille,0,0,D,2024-25
Ligue 1,2024-10-19,Brest,Stade Rennais,1,1,D,2024-25
Ligue 1,2024-10-19,Paris Saint-Germain,Strasbourg,4,2,H,2024-25
Ligue 1,2024-10-19,Saint-Étienne,Lens,0,2,A,2024-25
Ligue 1,2024-10-20,AJ Auxerre,Stade de Reims,2,1,H,2024-25
Ligue 1,2024-10-20,Le Havre AC,Lyon,0,4,A,2024-25
Ligue 1,2024-10-20,Montpellier,Marseille,0,5,A,2024-25
Ligue 1,2024-10-20,Nantes,Nice,1,1,D,2024-25
Ligue 1,2024-10-20,Toulouse,Angers,1,1,D,2024-25
Ligue 1,2024-10-25,Stade Rennais,Le Havre AC,1,0,H,2024-25
Ligue 1,2024-10-26,Angers,Saint-Étienne,4,2,H,2024-25
Ligue 1,2024-10-26,Lens,Lille,0,2,A,2024-25
Ligue 1,2024-10-26,Stade de Reims,Brest,1,2,A,2024-25
Ligue 1,2024-10-27,Lyon,AJ Auxerre,2,2,D,2024-25
Ligue 1,2024-10-27,Marseille,Paris Saint-Germain,0,3,A,2024-25
Ligue 1,2024-10-27,Montpellier,Toulouse,0,3,A,2024-25
Ligue 1,2024-10-27,Nice,AS Monaco,2,1,H,2024-25
Ligue 1,2024-10-27,Strasbourg,Nantes,3,1,H,2024-25
Ligue 1,2024-11-01,AS Monaco,Angers,0,1,A,2024-25
Ligue 1,2024-11-01,Lille,Lyon,1,1,D,2024-25
Ligue 1,2024-11-02,Brest,Nice,0,1,A,2024-25
Ligue 1,2024-11-02,Paris Saint-Germain,Lens,1,0,H,2024-25
Ligue 1,2024-11-02,Saint-Étienne,Strasbourg,2,0,H,2024-25
Ligue 1,2024-11-03,AJ Auxerre,Stade Rennais,4,0,H,2024-25
Ligue 1,2024-11-03,Le Havre AC,Montpellier,1,0,H,2024-25
Ligue 1,2024-11-03,Nantes,Marseille,1,2,A,2024-25
Ligue 1,2024-11-03,Toulouse,Stade de Reims,1,0,H,2024-25
Ligue 1,2024-11-08,Marseille,AJ Auxerre,1,3,A,2024-25
Ligue 1,2024-11-09,Angers,Paris Saint-Germain,2,4,A,2024-25
Ligue 1,2024-11-09,Lens,Nantes,3,2,H,2024-25
Ligue 1,2024-11-09,Strasbourg,AS Monaco,1,3,A,2024-25
Ligue 1,2024-11-10,Le Havre AC,Stade de Reims,0,3,A,2024-25
Ligue 1,2024-11-10,Lyon,Saint-Étienne,1,0,H,2024-25
Ligue 1,2024-11-10,Montpellier,Brest,3,1,H,2024-25
Ligue 1,2024-11-10,Nice,Lille,2,2,D,2024-25
Ligue 1,2024-11-10,Stade Rennais,Toulouse,0,2,A,2024-25
Ligue 1,2024-11-22,AS Monaco,Brest,3,2,H,2024-25
Ligue 1,2024-11-22,Paris Saint-Germain,Toulouse,3,0,H,2024-25
Ligue 1,2024-11-23,Lens,Marseille,1,3,A,2024-25
Ligue 1,2024-11-23,Saint-Étienne,Montpellier,1,0,H,2024-25
Ligue 1,2024-11-23,Stade de Reims,Lyon,1,1,D,2024-25
Ligue 1,2024-11-24,AJ Auxerre,Angers,1,0,H,2024-25
Ligue 1,2024-11-24,Lille,Stade Rennais,1,0,H,2024-25
Ligue 1,2024-11-24,Nantes,Le Havre AC,0,2,A,2024-25
Ligue 1,2024-11-24,Nice,Strasbourg,2,1,H,2024-25
Ligue 1,2024-11-29,Stade de Reims,Lens,0,2,A,2024-25
Ligue 1,2024-11-30,Brest,Strasbourg,3,1,H,2024-25
Ligue 1,2024-11-30,Paris Saint-Germain,Nantes,1,1,D,2024-25
Ligue 1,2024-11-30,Stade Rennais,Saint-Étienne,5,0,H,2024-25
Ligue 1,2024-12-01,Le Havre AC,Angers,0,1,A,2024-25
Ligue 1,2024-12-01,Lyon,Nice,4,1,H,2024-25
