Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Serie A,2020-01-05,Genoa,Sassuolo,2,1,H,2019-20
Serie A,2020-01-05,SPAL,Hellas Verona,0,2,A,2019-20
Serie A,2020-01-06,AC Milan,Sampdoria,0,0,D,2019-20
Serie A,2020-01-06,Atalanta,Parma,5,0,H,2019-20
Serie A,2020-01-06,Bologna,Fiorentina,1,1,D,2019-20
Serie A,2020-01-06,Juventus,Cagliari,4,0,H,2019-20
Serie A,2020-01-06,Lecce,Udinese,0,1,A,2019-20
Serie A,2020-01-06,Napoli,Internazionale,1,3,A,2019-20
Serie A,2020-01-11,Cagliari,AC Milan,0,2,A,2019-20
Serie A,2020-01-11,Internazionale,Atalanta,1,1,D,2019-20
Serie A,2020-01-11,Lazio,Napoli,1,0,H,2019-20
Serie A,2020-01-12,AS Roma,Juventus,1,2,A,2019-20
Serie A,2020-01-12,Fiorentina,SPAL,1,0,H,2019-20
Serie A,2020-01-12,Hellas Verona,Genoa,2,1,H,2019-20
Serie A,2020-01-12,Sampdoria,Brescia,5,1,H,2019-20
Serie A,2020-01-12,Torino,Bologna,1,0,H,2019-20
Serie A,2020-01-12,Udinese,Sassuolo,3,0,H,2019-20
Serie A,2020-01-13,Parma,Lecce,2,0,H,2019-20
Serie A,2020-01-18,Lazio,Sampdoria,5,1,H,2019-20
Serie A,2020-01-18,Napoli,Fiorentina,0,2,A,2019-20
Serie A,2020-01-18,Sassuolo,Torino,2,1,H,2019-20
Serie A,2020-01-19,AC Milan,Udinese,3,2,H,2019-20
Serie A,2020-01-19,Bologna,Hellas Verona,1,1,D,2019-20
Serie A,2020-01-19,Brescia,Cagliari,2,2,D,2019-20
Serie A,2020-01-19,Genoa,AS Roma,1,3,A,2019-20
Serie A,2020-01-19,Juventus,Parma,2,1,H,2019-20
Serie A,2020-01-19,Lecce,Internazionale,1,1,D,2019-20
Serie A,2020-01-20,Atalanta,SPAL,1,2,A,2019-20
Serie A,2020-01-24,Brescia,AC Milan,0,1,A,2019-20
Serie A,2020-01-25,Fiorentina,Genoa,0,0,D,2019-20
Serie A,2020-01-25,SPAL,Bologna,1,3,A,2019-20
Serie A,2020-01-25,Torino,Atalanta,0,7,A,2019-20
Serie A,2020-01-26,AS Roma,Lazio,1,1,D,2019-20
Serie A,2020-01-26,Hellas Verona,Lecce,3,0,H,2019-20
Serie A,2020-01-26,Internazionale,Cagliari,1,1,D,2019-20
Serie A,2020-01-26,Napoli,Juventus,2,1,H,2019-20
Serie A,2020-01-26,Parma,Udinese,2,0,H,2019-20
Serie A,2020-01-26,Sampdoria,Sassuolo,0,0,D,2019-20
Serie A,2020-02-01,Bologna,Brescia,2,1,H,2019-20
Serie A,2020-02-01,Cagliari,Parma,2,2,D,2019-20
Serie A,2020-02-01,Sassuolo,AS Roma,4,2,H,2019-20
Serie A,2020-02-02,AC Milan,Hellas Verona,1,1,D,2019-20
Serie A,2020-02-02,Atalanta,Genoa,2,2,D,2019-20
Serie A,2020-02-02,Juventus,Fiorentina,3,0,H,2019-20
Serie A,2020-02-02,Lazio,SPAL,5,1,H,2019-20
Serie A,2020-02-02,Lecce,Torino,4,0,H,2019-20
Serie A,2020-02-02,Udinese,Internazionale,0,2,A,2019-20
Serie A,2020-02-03,Sampdoria,Napoli,2,4,A,2019-20
Serie A,2020-02-05,Lazio,Hellas Verona,0,0,D,2019-20
Serie A,2020-02-07,AS Roma,Bologna,2,3,A,2019-20
Serie A,2020-02-08,Fiorentina,Atalanta,1,2,A,2019-20
Serie A,2020-02-08,Hellas Verona,Juventus,2,1,H,2019-20
Serie A,2020-02-08,Torino,Sampdoria,1,3,A,2019-20
Serie A,2020-02-09,Brescia,Udinese,1,1,D,2019-20
Serie A,2020-02-09,Genoa,Cagliari,1,0,H,2019-20
Serie A,2020-02-09,Internazionale,AC Milan,4,2,H,2019-20
Serie A,2020-02-09,Napoli,Lecce,2,3,A,2019-20
Serie A,2020-02-09,Parma,Lazio,0,1,A,2019-20
Serie A,2020-02-09,SPAL,Sassuolo,1,2,A,2019-20
Serie A,2020-02-15,Atalanta,AS Roma,2,1,H,2019-20
Serie A,2020-02-15,Bologna,Genoa,0,3,A,2019-20
Serie A,2020-02-15,Lecce,SPAL,2,1,H,2019-20
Serie A,2020-02-16,Cagliari,Napoli,0,1,A,2019-20
Serie A,2020-02-16,Juventus,Brescia,2,0,H,2019-20
Serie A,2020-02-16,Lazio,Internazionale,2,1,H,2019-20
Serie A,2020-02-16,Sampdoria,Fiorentina,1,5,A,2019-20
Serie A,2020-02-16,Sassuolo,Parma,0,1,A,2019-20
Serie A,2020-02-16,Udinese,Hellas Verona,0,0,D,2019-20
Serie A,2020-02-17,AC Milan,Torino,1,0,H,2019-20
Serie A,2020-02-21,Brescia,Napoli,1,2,A,2019-20
Serie A,2020-02-22,Bologna,Udinese,1,1,D,2019-20
Serie A,2020-02-22,Fiorentina,AC Milan,1,1,D,2019-20
Serie A,2020-02-22,SPAL,Juventus,1,2,A,2019-20
Serie A,2020-02-23,AS Roma,Lecce,4,0,H,2019-20
Serie A,2020-02-23,Genoa,Lazio,2,3,A,2019-20
Serie A,2020-02-29,Lazio,Bologna,2,0,H,2019-20
Serie A,2020-02-29,Napoli,Torino,2,1,H,2019-20
Serie A,2020-03-01,Cagliari,AS Roma,3,4,A,2019-20
Serie A,2020-03-01,Lecce,Atalanta,2,7,A,2019-20
Serie A,2020-03-08,AC Milan,Genoa,1,2,A,2019-20
Serie A,2020-03-08,Juventus,Internazionale,2,0,H,2019-20
Serie A,2020-03-08,Parma,SPAL,0,1,A,2019-20
Serie A,2020-03-08,Sampdoria,Hellas Verona,2,1,H,2019-20
Serie A,2020-03-08,Udinese,Fiorentina,0,0,D,2019-20
Serie A,2020-03-09,Sassuolo,Brescia,3,0,H,2019-20
Serie A,2020-06-20,Hellas Verona,Cagliari,2,1,H,2019-20
Serie A,2020-06-20,Torino,Parma,1,1,D,2019-20
Serie A,2020-06-21,Atalanta,Sassuolo,4,1,H,2019-20
Serie A,2020-06-21,Internazionale,Sampdoria,2,1,H,2019-20
Serie A,2020-06-22,Bologna,Juventus,0,2,A,2019-20
Serie A,2020-06-22,Fiorentina,Brescia,1,1,D,2019-20
Serie A,2020-06-22,Lecce,AC Milan,1,4,A,2019-20
Serie A,2020-06-23,Genoa,Parma,1,4,A,2019-20
Serie A,2020-06-23,Hellas Verona,Napoli,0,2,A,2019-20
Serie A,2020-06-23,SPAL,Cagliari,0,1,A,2019-20
Serie A,2020-06-23,Torino,Udinese,1,0,H,2019-20
Serie A,2020-06-24,AS Roma,Sampdoria,2,1,H,2019-20
Serie A,2020-06-24,Atalanta,Lazio,3,2,H,2019-20
Serie A,2020-06-24,Internazionale,Sassuolo,3,3,D,2019-20
Serie A,2020-06-26,Juventus,Lecce,4,0,H,2019-20
Serie A,2020-06-27,Brescia,Genoa,2,2,D,2019-20
Serie A,2020-06-27,Cagliari,Torino,4,2,H,2019-20
Serie A,2020-06-27,Lazio,Fiorentina,2,1,H,2019-20
Serie A,2020-06-28,AC Milan,AS Roma,2,0,H,2019-20
Serie A,2020-06-28,Napoli,SPAL,3,1,H,2019-20
Serie A,2020-06-28,Parma,Internazionale,1,2,A,2019-20
Serie A,2020-06-28,Sampdoria,Bologna,1,2,A,2019-20
Serie A,2020-06-28,Sassuolo,Hellas Verona,3,3,D,2019-20
Serie A,2020-06-28,Udinese,Atalanta,2,3,A,2019-20
Serie A,2020-06-30,Genoa,Juventus,1,3,A,2019-20
Serie A,2020-06-30,Torino,Lazio,1,2,A,2019-20
Serie A,2020-07-01,Bologna,Cagliari,1,1,D,2019-20
Serie A,2020-07-01,Fiorentina,Sassuolo,1,3,A,2019-20
Serie A,2020-07-01,Hellas Verona,Parma,3,2,H,2019-20
Serie A,2020-07-01,Internazionale,Brescia,6,0,H,2019-20
Serie A,2020-07-01,Lecce,Sampdoria,1,2,A,2019-20
Serie A,2020-07-01,SPAL,AC Milan,2,2,D,2019-20
Serie A,2020-07-02,AS Roma,Udinese,0,2,A,2019-20
Serie A,2020-07-02,Atalanta,Napoli,2,0,H,2019-20
Serie A,2020-07-04,Juventus,Torino,4,1,H,2019-20
Serie A,2020-07-04,Lazio,AC Milan,0,3,A,2019-20
Serie A,2020-07-04,Sassuolo,Lecce,4,2,H,2019-20
Serie A,2020-07-05,Brescia,Hellas Verona,2,0,H,2019-20
Serie A,2020-07-05,Cagliari,Atalanta,0,1,A,2019-20
Serie A,2020-07-05,Internazionale,Bologna,1,2,A,2019-20
Serie A,2020-07-05,Napoli,AS Roma,2,1,H,2019-20
Serie A,2020-07-05,Parma,Fiorentina,1,2,A,2019-20
Serie A,2020-07-05,Sampdoria,SPAL,3,0,H,2019-20
Serie A,2020-07-05,Udinese,Genoa,2,2,D,2019-20
Serie A,2020-07-07,AC Milan,Juventus,4,2,H,2019-20
Serie A,2020-07-07,Lecce,Lazio,2,1,H,2019-20
Serie A,2020-07-08,AS Roma,Parma,2,1,H,2019-20
Serie A,2020-07-08,Atalanta,Sampdoria,2,0,H,2019-20
Serie A,2020-07-08,Bologna,Sassuolo,1,2,A,2019-20
Serie A,2020-07-08,Fiorentina,Cagliari,0,0,D,2019-20
Serie A,2020-07-08,Genoa,Napoli,1,2,A,2019-20
Serie A,2020-07-08,Torino,Brescia,3,1,H,2019-20
Serie A,2020-07-09,Hellas Verona,Internazionale,2,2,D,2019-20
Serie A,2020-07-09,SPAL,Udinese,0,3,A,2019-20
Serie A,2020-07-11,Brescia,AS Roma,0,3,A,2019-20
Serie A,2020-07-11,Juventus,Atalanta,2,2,D,2019-20
Serie A,2020-07-11,Lazio,Sassuolo,1,2,A,2019-20
Serie A,2020-07-12,Cagliari,Lecce,0,0,D,2019-20
Serie A,2020-07-12,Fiorentina,Hellas Verona,1,1,D,2019-20
Serie A,2020-07-12,Genoa,SPAL,2,0,H,2019-20
Serie A,2020-07-12,Napoli,AC Milan,2,2,D,2019-20
Serie A,2020-07-12,Parma,Bologna,2,2,D,2019-20
Serie A,2020-07-12,Udinese,Sampdoria,1,3,A,2019-20
Serie A,2020-07-13,Internazionale,Torino,3,1,H,2019-20
Serie A,2020-07-14,Atalanta,Brescia,6,2,H,2019-20
Serie A,2020-07-15,AC Milan,Parma,3,1,H,2019-20
Serie A,2020-07-15,AS Roma,Hellas Verona,2,1,H,2019-20
Serie A,2020-07-15,Bologna,Napoli,1,1,D,2019-20
Serie A,2020-07-15,Lecce,Fiorentina,1,3,A,2019-20
Serie A,2020-07-15,Sampdoria,Cagliari,3,0,H,2019-20
Serie A,2020-07-15,Sassuolo,Juventus,3,3,D,2019-20
Serie A,2020-07-15,Udinese,Lazio,0,0,D,2019-20
Serie A,2020-07-16,SPAL,Internazionale,0,4,A,2019-20
Serie A,2020-07-16,Torino,Genoa,3,0,H,2019-20
Serie A,2020-07-18,AC Milan,Bologna,5,1,H,2019-20
Serie A,2020-07-18,Cagliari,Sassuolo,1,1,D,2019-20
Serie A,2020-07-18,Hellas Verona,Atalanta,1,1,D,2019-20
Serie A,2020-07-19,AS Roma,Internazionale,2,2,D,2019-20
Serie A,2020-07-19,Brescia,SPAL,2,1,H,2019-20
Serie A,2020-07-19,Fiorentina,Torino,2,0,H,2019-20
Serie A,2020-07-19,Genoa,Lecce,2,1,H,2019-20
Serie A,2020-07-19,Napoli,Udinese,2,1,H,2019-20
Serie A,2020-07-19,Parma,Sampdoria,2,3,A,2019-20
Serie A,2020-07-20,Juventus,Lazio,2,1,H,2019-20
Serie A,2020-07-21,Atalanta,Bologna,1,0,H,2019-20
Serie A,2020-07-21,Sassuolo,AC Milan,1,2,A,2019-20
Serie A,2020-07-22,Internazionale,Fiorentina,0,0,D,2019-20
Serie A,2020-07-22,Lecce,Brescia,3,1,H,2019-20
Serie A,2020-07-22,Parma,Napoli,2,1,H,2019-20
Serie A,2020-07-22,SPAL,AS Roma,1,6,A,2019-20
Serie A,2020-07-22,Sampdoria,Genoa,1,2,A,2019-20
Serie A,2020-07-22,Torino,Hellas Verona,1,1,D,2019-20
Serie A,2020-07-23,Lazio,Cagliari,2,1,H,2019-20
Serie A,2020-07-23,Udinese,Juventus,2,1,H,2019-20
Serie A,2020-07-24,AC Milan,Atalanta,1,1,D,2019-20
Serie A,2020-07-25,Brescia,Parma,1,2,A,2019-20
Serie A,2020-07-25,Genoa,Internazionale,0,3,A,2019-20
Serie A,2020-07-25,Napoli,Sassuolo,2,0,H,2019-20
Serie A,2020-07-26,AS Roma,Fiorentina,2,1,H,2019-20
Serie A,2020-07-26,Bologna,Lecce,3,2,H,2019-20
Serie A,2020-07-26,Cagliari,Udinese,0,1,A,2019-20
Serie A,2020-07-26,Hellas Verona,Lazio,1,5,A,2019-20
Serie A,2020-07-26,Juventus,Sampdoria,2,0,H,2019-20
Serie A,2020-07-26,SPAL,Torino,1,1,D,2019-20
Serie A,2020-07-28,Internazionale,Napoli,2,0,H,2019-20
Serie A,2020-07-28,Parma,Atalanta,1,2,A,2019-20
Serie A,2020-07-29,Cagliari,Juventus,2,0,H,2019-20
Serie A,2020-07-29,Fiorentina,Bologna,4,0,H,2019-20
Serie A,2020-07-29,Hellas Verona,SPAL,3,0,H,2019-20
Serie A,2020-07-29,Lazio,Brescia,2,0,H,2019-20
Serie A,2020-07-29,Sampdoria,AC Milan,1,4,A,2019-20
Serie A,2020-07-29,Sassuolo,Genoa,5,0,H,2019-20
Serie A,2020-07-29,Torino,AS Roma,2,3,A,2019-20
Serie A,2020-07-29,Udinese,Lecce,1,2,A,2019-20
Serie A,2020-08-01,AC Milan,Cagliari,3,0,H,2019-20
Serie A,2020-08-01,Atalanta,Internazionale,0,2,A,2019-20
Serie A,2020-08-01,Brescia,Sampdoria,1,1,D,2019-20
Serie A,2020-08-01,Juventus,AS Roma,1,3,A,2019-20
Serie A,2020-08-01,Napoli,Lazio,3,1,H,2019-20
Serie A,2020-08-02,Bologna,Torino,1,1,D,2019-20
Serie A,2020-08-02,Genoa,Hellas Verona,3,0,H,2019-20
Serie A,2020-08-02,Lecce,Parma,3,4,A,2019-20
Serie A,2020-08-02,SPAL,Fiorentina,1,3,A,2019-20
Serie A,2020-08-02,Sassuolo,Udinese,0,1,A,2019-20
Serie A,2020-09-19,Fiorentina,Torino,1,0,H,2020-21
Serie A,2020-09-19,Hellas Verona,AS Roma,0,0,D,2020-21
Serie A,2020-09-20,Genoa,Crotone,4,1,H,2020-21
Serie A,2020-09-20,Juventus,Sampdoria,3,0,H,2020-21
Serie A,2020-09-20,Parma,Napoli,0,2,A,2020-21
Serie A,2020-09-20,Sassuolo,Cagliari,1,1,D,2020-21
Serie A,2020-09-21,AC Milan,Bologna,2,0,H,2020-21
Serie A,2020-09-26,Cagliari,Lazio,0,2,A,2020-21
Serie A,2020-09-26,Internazionale,Fiorentina,4,3,H,2020-21
Serie A,2020-09-26,Sampdoria,Benevento,2,3,A,2020-21
Serie A,2020-09-26,Torino,Atalanta,2,4,A,2020-21
Serie A,2020-09-27,AS Roma,Juventus,2,2,D,2020-21
Serie A,2020-09-27,Crotone,AC Milan,0,2,A,2020-21
Serie A,2020-09-27,Hellas Verona,Udinese,1,0,H,2020-21
Serie A,2020-09-27,Napoli,Genoa,6,0,H,2020-21
Serie A,2020-09-27,Spezia,Sassuolo,1,4,A,2020-21
Serie A,2020-09-28,Bologna,Parma,4,1,H,2020-21
Serie A,2020-09-30,Benevento,Internazionale,2,5,A,2020-21
Serie A,2020-09-30,Lazio,Atalanta,1,4,A,2020-21
Serie A,2020-09-30,Udinese,Spezia,0,2,A,2020-21
Serie A,2020-10-02,Fiorentina,Sampdoria,1,2,A,2020-21
Serie A,2020-10-03,Sassuolo,Crotone,4,1,H,2020-21
Serie A,2020-10-03,Udinese,AS Roma,0,1,A,2020-21
Serie A,2020-10-04,AC Milan,Spezia,3,0,H,2020-21
Serie A,2020-10-04,Atalanta,Cagliari,5,2,H,2020-21
Serie A,2020-10-04,Benevento,Bologna,1,0,H,2020-21
Serie A,2020-10-04,Lazio,Internazionale,1,1,D,2020-21
Serie A,2020-10-04,Parma,Hellas Verona,1,0,H,2020-21
Serie A,2020-10-17,Crotone,Juventus,1,1,D,2020-21
Serie A,2020-10-17,Internazionale,AC Milan,1,2,A,2020-21
Serie A,2020-10-17,Napoli,Atalanta,4,1,H,2020-21
Serie A,2020-10-17,Sampdoria,Lazio,3,0,H,2020-21
Serie A,2020-10-18,AS Roma,Benevento,5,2,H,2020-21
Serie A,2020-10-18,Bologna,Sassuolo,3,4,A,2020-21
Serie A,2020-10-18,Spezia,Fiorentina,2,2,D,2020-21
Serie A,2020-10-18,Torino,Cagliari,2,3,A,2020-21
Serie A,2020-10-18,Udinese,Parma,3,2,H,2020-21
Serie A,2020-10-19,Hellas Verona,Genoa,0,0,D,2020-21
Serie A,2020-10-23,Sassuolo,Torino,3,3,D,2020-21
Serie A,2020-10-24,Atalanta,Sampdoria,1,3,A,2020-21
Serie A,2020-10-24,Genoa,Internazionale,0,2,A,2020-21
Serie A,2020-10-24,Lazio,Bologna,2,1,H,2020-21
Serie A,2020-10-25,Benevento,Napoli,1,2,A,2020-21
Serie A,2020-10-25,Cagliari,Crotone,4,2,H,2020-21
Serie A,2020-10-25,Fiorentina,Udinese,3,2,H,2020-21
Serie A,2020-10-25,Juventus,Hellas Verona,1,1,D,2020-21
Serie A,2020-10-25,Parma,Spezia,2,2,D,2020-21
Serie A,2020-10-26,AC Milan,AS Roma,3,3,D,2020-21
Serie A,2020-10-31,Bologna,Cagliari,3,2,H,2020-21
Serie A,2020-10-31,Crotone,Atalanta,1,2,A,2020-21
Serie A,2020-10-31,Internazionale,Parma,2,2,D,2020-21
Serie A,2020-11-01,AS Roma,Fiorentina,2,0,H,2020-21
Serie A,2020-11-01,Napoli,Sassuolo,0,2,A,2020-21
Serie A,2020-11-01,Sampdoria,Genoa,1,1,D,2020-21
Serie A,2020-11-01,Spezia,Juventus,1,4,A,2020-21
Serie A,2020-11-01,Torino,Lazio,3,4,A,2020-21
Serie A,2020-11-01,Udinese,AC Milan,1,2,A,2020-21
Serie A,2020-11-02,Hellas Verona,Benevento,3,1,H,2020-21
Serie A,2020-11-04,Genoa,Torino,1,2,A,2020-21
Serie A,2020-11-06,Sassuolo,Udinese,0,0,D,2020-21
Serie A,2020-11-07,Benevento,Spezia,0,3,A,2020-21
Serie A,2020-11-07,Cagliari,Sampdoria,2,0,H,2020-21
Serie A,2020-11-07,Parma,Fiorentina,0,0,D,2020-21
Serie A,2020-11-08,AC Milan,Hellas Verona,2,2,D,2020-21
Serie A,2020-11-08,Atalanta,Internazionale,1,1,D,2020-21
Serie A,2020-11-08,Bologna,Napoli,0,1,A,2020-21
Serie A,2020-11-08,Genoa,AS Roma,1,3,A,2020-21
Serie A,2020-11-08,Lazio,Juventus,1,1,D,2020-21
Serie A,2020-11-08,Torino,Crotone,0,0,D,2020-21
Serie A,2020-11-21,Crotone,Lazio,0,2,A,2020-21
Serie A,2020-11-21,Juventus,Cagliari,2,0,H,2020-21
Serie A,2020-11-21,Spezia,Atalanta,0,0,D,2020-21
Serie A,2020-11-22,AS Roma,Parma,3,0,H,2020-21
Serie A,2020-11-22,Fiorentina,Benevento,0,1,A,2020-21
Serie A,2020-11-22,Hellas Verona,Sassuolo,0,2,A,2020-21
Serie A,2020-11-22,Internazionale,Torino,4,2,H,2020-21
Serie A,2020-11-22,Napoli,AC Milan,1,3,A,2020-21
Serie A,2020-11-22,Sampdoria,Bologna,1,2,A,2020-21
Serie A,2020-11-22,Udinese,Genoa,1,0,H,2020-21
Serie A,2020-11-28,Atalanta,Hellas Verona,0,2,A,2020-21
Serie A,2020-11-28,Benevento,Juventus,1,1,D,2020-21
Serie A,2020-11-28,Sassuolo,Internazionale,0,3,A,2020-21
Serie A,2020-11-29,AC Milan,Fiorentina,2,0,H,2020-21
Serie A,2020-11-29,Bologna,Crotone,1,0,H,2020-21
Serie A,2020-11-29,Cagliari,Spezia,2,2,D,2020-21
Serie A,2020-11-29,Lazio,Udinese,1,3,A,2020-21
Serie A,2020-11-29,Napoli,AS Roma,4,0,H,2020-21
Serie A,2020-11-30,Genoa,Parma,1,2,A,2020-21
Serie A,2020-11-30,Torino,Sampdoria,2,2,D,2020-21
Serie A,2020-12-05,Internazionale,Bologna,3,1,H,2020-21
Serie A,2020-12-05,Juventus,Torino,2,1,H,2020-21
Serie A,2020-12-05,Spezia,Lazio,1,2,A,2020-21
Serie A,2020-12-06,AS Roma,Sassuolo,0,0,D,2020-21
Serie A,2020-12-06,Crotone,Napoli,0,4,A,2020-21
Serie A,2020-12-06,Hellas Verona,Cagliari,1,1,D,2020-21
Serie A,2020-12-06,Parma,Benevento,0,0,D,2020-21
Serie A,2020-12-06,Sampdoria,AC Milan,1,2,A,2020-21
Serie A,2020-12-07,Fiorentina,Genoa,1,1,D,2020-21
Serie A,2020-12-11,Sassuolo,Benevento,1,0,H,2020-21
Serie A,2020-12-12,Crotone,Spezia,4,1,H,2020-21
Serie A,2020-12-12,Lazio,Hellas Verona,1,2,A,2020-21
Serie A,2020-12-12,Torino,Udinese,2,3,A,2020-21
Serie A,2020-12-13,AC Milan,Parma,2,2,D,2020-21
Serie A,2020-12-13,Atalanta,Fiorentina,3,0,H,2020-21
Serie A,2020-12-13,Bologna,AS Roma,1,5,A,2020-21
Serie A,2020-12-13,Cagliari,Internazionale,1,3,A,2020-21
Serie A,2020-12-13,Genoa,Juventus,1,3,A,2020-21
Serie A,2020-12-13,Napoli,Sampdoria,2,1,H,2020-21
Serie A,2020-12-15,Benevento,Lazio,1,1,D,2020-21
Serie A,2020-12-15,Udinese,Crotone,0,0,D,2020-21
Serie A,2020-12-16,Fiorentina,Sassuolo,1,1,D,2020-21
Serie A,2020-12-16,Genoa,AC Milan,2,2,D,2020-21
Serie A,2020-12-16,Hellas Verona,Sampdoria,1,2,A,2020-21
Serie A,2020-12-16,Internazionale,Napoli,1,0,H,2020-21
Serie A,2020-12-16,Juventus,Atalanta,1,1,D,2020-21
Serie A,2020-12-16,Parma,Cagliari,0,0,D,2020-21
Serie A,2020-12-16,Spezia,Bologna,2,2,D,2020-21
Serie A,2020-12-17,AS Roma,Torino,3,1,H,2020-21
Serie A,2020-12-19,Fiorentina,Hellas Verona,1,1,D,2020-21
Serie A,2020-12-19,Parma,Juventus,0,4,A,2020-21
Serie A,2020-12-19,Sampdoria,Crotone,3,1,H,2020-21
Serie A,2020-12-20,Atalanta,AS Roma,4,1,H,2020-21
Serie A,2020-12-20,Benevento,Genoa,2,0,H,2020-21
Serie A,2020-12-20,Cagliari,Udinese,1,1,D,2020-21
Serie A,2020-12-20,Internazionale,Spezia,2,1,H,2020-21
Serie A,2020-12-20,Lazio,Napoli,2,0,H,2020-21
Serie A,2020-12-20,Sassuolo,AC Milan,1,2,A,2020-21
Serie A,2020-12-20,Torino,Bologna,1,1,D,2020-21
Serie A,2020-12-22,Crotone,Parma,2,1,H,2020-21
Serie A,2020-12-22,Juventus,Fiorentina,0,3,A,2020-21
Serie A,2020-12-23,AC Milan,Lazio,3,2,H,2020-21
Serie A,2020-12-23,AS Roma,Cagliari,3,2,H,2020-21
Serie A,2020-12-23,Bologna,Atalanta,2,2,D,2020-21
Serie A,2020-12-23,Hellas Verona,Internazionale,1,2,A,2020-21
Serie A,2020-12-23,Napoli,Torino,1,1,D,2020-21
Serie A,2020-12-23,Sampdoria,Sassuolo,2,3,A,2020-21
Serie A,2020-12-23,Spezia,Genoa,1,2,A,2020-21
Serie A,2020-12-23,Udinese,Benevento,0,2,A,2020-21
Serie A,2021-01-03,AS Roma,Sampdoria,1,0,H,2020-21
Serie A,2021-01-03,Atalanta,Sassuolo,5,1,H,2020-21
Serie A,2021-01-03,Benevento,AC Milan,0,2,A,2020-21
Serie A,2021-01-03,Cagliari,Napoli,1,4,A,2020-21
Serie A,2021-01-03,Fiorentina,Bologna,0,0,D,2020-21
Serie A,2021-01-03,Genoa,Lazio,1,1,D,2020-21
Serie A,2021-01-03,Internazionale,Crotone,6,2,H,2020-21
Serie A,2021-01-03,Juventus,Udinese,4,1,H,2020-21
Serie A,2021-01-03,Parma,Torino,0,3,A,2020-21
Serie A,2021-01-03,Spezia,Hellas Verona,0,1,A,2020-21
Serie A,2021-01-06,AC Milan,Juventus,1,3,A,2020-21
Serie A,2021-01-06,Atalanta,Parma,3,0,H,2020-21
Serie A,2021-01-06,Bologna,Udinese,2,2,D,2020-21
Serie A,2021-01-06,Cagliari,Benevento,1,2,A,2020-21
Serie A,2021-01-06,Crotone,AS Roma,1,3,A,2020-21
Serie A,2021-01-06,Lazio,Fiorentina,2,1,H,2020-21
Serie A,2021-01-06,Napoli,Spezia,1,2,A,2020-21
Serie A,2021-01-06,Sampdoria,Internazionale,2,1,H,2020-21
Serie A,2021-01-06,Sassuolo,Genoa,2,1,H,2020-21
Serie A,2021-01-06,Torino,Hellas Verona,1,1,D,2020-21
Serie A,2021-01-09,AC Milan,Torino,2,0,H,2020-21
Serie A,2021-01-09,Benevento,Atalanta,1,4,A,2020-21
Serie A,2021-01-09,Genoa,Bologna,2,0,H,2020-21
Serie A,2021-01-10,AS Roma,Internazionale,2,2,D,2020-21
Serie A,2021-01-10,Fiorentina,Cagliari,1,0,H,2020-21
Serie A,2021-01-10,Hellas Verona,Crotone,2,1,H,2020-21
Serie A,2021-01-10,Juventus,Sassuolo,3,1,H,2020-21
Serie A,2021-01-10,Parma,Lazio,0,2,A,2020-21
Serie A,2021-01-10,Udinese,Napoli,1,2,A,2020-21
Serie A,2021-01-11,Spezia,Sampdoria,2,1,H,2020-21
Serie A,2021-01-15,Lazio,AS Roma,3,0,H,2020-21
Serie A,2021-01-16,Bologna,Hellas Verona,1,0,H,2020-21
Serie A,2021-01-16,Sampdoria,Udinese,2,1,H,2020-21
Serie A,2021-01-16,Torino,Spezia,0,0,D,2020-21
Serie A,2021-01-17,Atalanta,Genoa,0,0,D,2020-21
Serie A,2021-01-17,Crotone,Benevento,4,1,H,2020-21
Serie A,2021-01-17,Internazionale,Juventus,2,0,H,2020-21
Serie A,2021-01-17,Napoli,Fiorentina,6,0,H,2020-21
Serie A,2021-01-17,Sassuolo,Parma,1,1,D,2020-21
Serie A,2021-01-18,Cagliari,AC Milan,0,2,A,2020-21
Serie A,2021-01-20,Udinese,Atalanta,1,1,D,2020-21
Serie A,2021-01-22,Benevento,Torino,2,2,D,2020-21
Serie A,2021-01-23,AC Milan,Atalanta,0,3,A,2020-21
Serie A,2021-01-23,AS Roma,Spezia,4,3,H,2020-21
Serie A,2021-01-23,Fiorentina,Crotone,2,1,H,2020-21
Serie A,2021-01-23,Udinese,Internazionale,0,0,D,2020-21
Serie A,2021-01-24,Genoa,Cagliari,1,0,H,2020-21
Serie A,2021-01-24,Hellas Verona,Napoli,3,1,H,2020-21
Serie A,2021-01-24,Juventus,Bologna,2,0,H,2020-21
Serie A,2021-01-24,Lazio,Sassuolo,2,1,H,2020-21
Serie A,2021-01-24,Parma,Sampdoria,0,2,A,2020-21
Serie A,2021-01-29,Torino,Fiorentina,1,1,D,2020-21
Serie A,2021-01-30,Bologna,AC Milan,1,2,A,2020-21
Serie A,2021-01-30,Internazionale,Benevento,4,0,H,2020-21
Serie A,2021-01-30,Sampdoria,Juventus,0,2,A,2020-21
Serie A,2021-01-31,AS Roma,Hellas Verona,3,1,H,2020-21
Serie A,2021-01-31,Atalanta,Lazio,1,3,A,2020-21
Serie A,2021-01-31,Cagliari,Sassuolo,1,1,D,2020-21
Serie A,2021-01-31,Crotone,Genoa,0,3,A,2020-21
Serie A,2021-01-31,Napoli,Parma,2,0,H,2020-21
Serie A,2021-01-31,Spezia,Udinese,0,1,A,2020-21
